video_id,publishedAt,channelId,title,description,channelTitle,tags,viewCount,likeCount,favoriteCount,commentCount,duration_timedelta,duration_hhmmss
-CDFdmoZLBM,2020-02-06T17:00:00Z,UCArk93C2pbOvkv6jWz-3kAg,"Right in the Coupon | Hagi Rescues Rangers, Outstanding Edouard & William Hill Scottish Cup Preview","SUBSCRIBE - https://bit.ly/2QGY26R

William Hill | Bet £10 Get £30 Free Bet - https://sports.williamhill.com

Another big midweek card for the boys to look back on as they chew over the latest talking points coming out of Scottish Football ahead of this weekend's William Hill Scottish Cup 5th Round.

#Celtic #Rangers #WilliamHillScottishCup",Open Goal,"['open goal', 'si ferry', 'morelos', 'sky sports', 'spanish translation', 'Paul slane', 'edouard', 'celtic', 'Motherwell celtic', 'celtic 4 - 0', 'hagi', 'hagi goal', 'rangers', 'Steven gerrard', 'neil lennon', 'rangers hibs', 'Michael stewart', 'bbc sportsound', 'William hill', 'aberdeen', 'hearts', 'stendel', 'hibs', 'hibernian', 'football funny', 'f2', 'true geordie', 'ladbrokes social club', 'football', 'frank mcavennie', 'spfl', 'spfl highlights', 'spfl goals']",12517,160,0,25,0 days 00:30:03,00:30:03
Roae954teUI,2020-02-04T17:08:22Z,UCArk93C2pbOvkv6jWz-3kAg,"KEEPING THE BALL ON THE GROUND | Transfers Round-Up, Loan Players Slagging Parent Clubs, Neymar","SUBSCRIBE - https://bit.ly/2QGY26R

This week the team chat through the final deadline deals that were secured by Scottish clubs on the final day of the January window. They also discuss Flo Kamberi's comments that irked his parent club's fans following his move to Rangers which gets them chatting about their experiences with loan players.",Open Goal,"['open goal', 'si ferry', 'Paul slane', 'Kevin kyle', 'podcast', 'football podcast', 'true geordie', 'celtic', 'celtic fans', 'celtic goals', 'celtic songs', 'Motherwell celtic', 'spfl', 'spfl highlights', 'morelos', 'rangers', 'rangers goals', 'rangers hibs', 'hibernian', 'kamberi', 'ibrox', 'aberdeen', 'hearts', 'neil lennon', 'Steven gerrard', 'f2', 'funny', 'William hill']",52489,421,0,25,0 days 00:51:17,00:51:17
cRpAehiMkH8,2020-02-04T07:57:07Z,UCArk93C2pbOvkv6jWz-3kAg,Open Goal: On the Road with Michael Stewart,"SUBSCRIBE - https://bit.ly/2QGY26R

We’re exploring Scotland’s Capital city this week as Michael Stewart picks up Si ti take a jaunt between his losing stomping grounds, Easter Road and Tynecastle.

The pair discuss Michael’s playing career which wasn’t  without its controversial moments during his time at boyhood club Hearts, arch-rivals Hibs and of course Manchester United where he played with one of the best teams the Premier League has seen.

Strap in for an enjoyable and candid chat in association with Road Safety Scotland.",Open Goal,"['open goal', 'si ferry', 'Michael stewart', 'sportscene', 'John collins', 'hibs', 'Hibernian', 'Hibs Scottish Cup 2016', 'jack ross', 'kamberi', 'rangers', 'rangers aberdeen', 'rangers hibs', 'live stream', 'spfl highlights', 'spfl', 'celtic', 'edouard', 'neil lennon', 'Steven gerrard', 'Hamilton celtic', 'football', 'manchester united', 'David beckham', 'scholes', 'roy keane', 'roy Keane angry', 'man utd', 'Motherwell celtic', 'celtic fans', 'celtic songs', 'celtic goals', 'sportsound', 'morelos']",92280,882,0,82,0 days 01:11:26,01:11:26
FoK5fbCIELE,2020-01-30T18:28:45Z,UCArk93C2pbOvkv6jWz-3kAg,RIGHT IN THE COUPON | Transfer Deadline Approaches!,Right in the Coupon brings the team together to discuss the latest talking points in Scottish Football as there looks set to be a frantic finish in the final days of the January transfer window!,Open Goal,"['open goal', 'si ferry', 'paul slane', 'celtic', 'st johnstone celtic', 'celtic goals', 'spfl', 'spfl highlights', 'rangers ross county', 'rangers goals', 'highlights', 'aberdeen', 'hibs', 'hearts', 'stendel', 'neil lennon', 'steven gerrard', 'william hill']",25882,246,0,22,0 days 00:33:09,00:33:09
jNtgco5BZp0,2020-01-28T16:52:17Z,UCArk93C2pbOvkv6jWz-3kAg,"KEEPING THE BALL ON THE GROUND | Hearts Beat Rangers, Cummings Scores v Liverpool, Di Canio v Crouch","SUBSCRIBE - https://bit.ly/2QGY26R

The boys look back on the big talking points of the weekend's SPFL action as Hearts had their say on the title race. They also discuss the idea of the English League Cup switching to a 'British Cup' which evokes old memories of when some of the boys played in the England's 3rd trophy and also chat about Scottish striker, Jason Cummings scoring a brace against World Champions Liverpool in the FA Cup.",Open Goal,"['open goal', 'si ferry', 'Paul slane', 'Kevin kyle', 'celtic', 'rangers', 'hearts v rangers', 'Liam boyce', 'spfl', 'spfl highlights', 'goals', 'st johnstone v celtic', 'rangers tv', 'rangers v ross county', 'live stream', 'Peter crouch', 'di canio', 'podcast', 'Joe rogan', 'true geordie', 'Steven gerrard', 'open goal misses', 'neil lennon', 'edouard', 'morelos', 'ladbrokes social', 'Jason cummings', 'Cummings liverpool', 'klopp']",53180,463,0,38,0 days 00:54:50,00:54:50
t318fWvOPl0,2020-01-27T17:00:13Z,UCArk93C2pbOvkv6jWz-3kAg,"Si Ferry Meets... Craig Moore | From Youth to Rangers Captain, World Cups with Australia, Newcastle","SUBSCRIBE - https://bit.ly/2QGY26R

Australian International and former Rangers captain, Craig Moore sits down with Si Ferry this week to have a candid chat about the ups and downs of his career at Ibrox and beyond with plenty of great stories and reflections on some of the biggest moments from his time in football.",Open Goal,"['open goal', 'si ferry', 'rangers', 'hearts rangers', 'Liam boyce', 'spfl highlights', 'stendel', 'gerrard', 'celtic', 'australia', 'socceroos', 'William hill', 'ladbrokes', 'rangers fans', 'rangers songs', 'rangers ross county', 'morelos', 'Ryan kent', 'goals', 'football', 'funny', 'Newcastle united', 'newcastle', 'Steve bruce', 'Paul slane', 'podcast', 'true geordie']",38734,284,0,34,0 days 01:20:45,01:20:45
PAE5oUqPwA8,2020-01-24T10:48:26Z,UCArk93C2pbOvkv6jWz-3kAg,"""I'm In The F**king River!!"" Footballer Gary Mackay-Steven on How He Ended Up In The River Kelvin","SUBSCRIBE - https://bit.ly/2QGY26R

Gary Mackay-Steven tells Si Ferry all about the night he ended up in the front page of the Scottish Newspapers after accidentally falling in the River Kelvin in Glasgow.

Full Interview - https://www.youtube.com/watch?v=547Yi-xQxss&t=154s

#Celtic #Aberdeen #Football",Open Goal,"['open goal', 'si ferry', 'Paul slane', 'celtic', 'celtic ross county', 'spfl', 'spfl highlights', 'gary mackay steven', 'football funny', 'kilmarnock celtic', 'edouard', 'aberdeen', 'dundee united', 'celtic goals', 'celtic funny', 'Kevin kyle', 'podcast', 'keeping the ball on the ground', 'Peter crouch', 'f2', 'copa 90']",55989,519,0,24,0 days 00:11:47,00:11:47
KqmtYsFSFeM,2020-01-23T17:00:17Z,UCArk93C2pbOvkv6jWz-3kAg,"RIGHT IN THE COUPON | Griffiths, Killie Struggling, Rangers Win, 'Well Beat Dons & Hibs On the Up","SUBSCRIBE - https://bit.ly/2QGY26R

Here we go, the boys are together to look back on the events of the latest midweek card in the SPFL and discuss how Wednesday nights results may effect the outcome of this weekend's fixtures.",Open Goal,"['open goal', 'si ferry', 'Paul slane', 'kris boyd', 'sky sports', 'Leigh griffiths', 'cetlic', 'kilmarnock v celtic', 'spfl', 'spfl highlights', 'spfl premiership', 'defoe', 'rangers highlights', 'Steven gerrard', 'Peter crouch', 'crouch podcast', 'neil lennon', 'edouard', 'celtic goals', 'aberdeen motherwell', 'st mirren', 'rangers v st mirren', 'hibs', 'hearts', 'football', 'podcast', 'frank mcavennie', 'William hill']",32966,251,0,20,0 days 00:33:19,00:33:19
rLPYTjlQv9w,2020-01-21T18:25:10Z,UCArk93C2pbOvkv6jWz-3kAg,"KEEPING THE BALL ON THE GROUND | Cup Results, Getting Bombed From Squads, Keane v Carragher","SUBSCRIBE - https://bit.ly/2QGY26R

It’s Keeping the Ball on the Ground, your one and only podcast for bringing you the best banter and insight from Scottish Football!",Open Goal,"['open goal', 'si ferry', 'Paul slane', 'Kevin kyle', 'celtic', 'roy keane', 'rangers', 'kilmarnock celtic', 'rangers st mirren', 'rangers live stream', 'copa 90', 'f2', 'podcast', 'football', 'aberdeen', 'hibs', 'hearts', 'carragher', 'neil lennon', 'Steven gerrard', 'celtic goals', 'rangers goals', 'spfl', 'spfl highlights', 'scottish cup']",48258,383,0,45,0 days 01:00:35,01:00:35
547Yi-xQxss,2020-01-20T17:00:00Z,UCArk93C2pbOvkv6jWz-3kAg,"Si Ferry Meets... Gary Mackay-Steven | Liverpool, Dundee Utd, Celtic, Aberdeen & New York","SUBSCRIBE - https://bit.ly/2QGY26R

GMS is back in town and we took the opportunity to sit down with the winger from Thurso to chat through his career so far.

In throughly entertaining and funny conversation, GMS talks us through being at Liverpool as a young lad and training with the likes of Gerrard, Torres and Alonso.

We also go into detail on his time in Scotland where he experienced a career resurgence at Dundee United where he built his reputation as a skilful and ruthless winger which earned him his big move to Celtic where he played champions league and won titles before moving onto Aberdeen.

Gary is brilliantly candid on life as a footballer outside of the game with brilliant stories about times spent with teammates and of course there’s a certain story involving a river in there as well...",Open Goal,"['open goal', 'si ferry', 'gary mackay-steven', 'stuart armstrong', 'gms', 'soccer am showboat', 'celtic', 'celtic goals', 'celtic songs', 'kilmarnock celtic', 'Celtic live stream', 'aberdeen', 'spfl', 'spfl highlights', 'Peter crouch podcast', 'podcast', 'football', 'dundee united', 'liverpool', 'Steven gerrard', 'Fernando torres', 'skills', 'f2', 'copa 90', 'interview', 'neil lennon', 'celtic Partick thistle', 'invincibles', 'celtic highlights', 'celtic tv', 'robbie neilson', 'New York city fc', 'ronny deila', 'Paul slane']",85290,720,0,39,0 days 01:35:30,01:35:30
I-Ne9m74JHo,2020-01-16T17:00:03Z,UCArk93C2pbOvkv6jWz-3kAg,Right in the Coupon | William Hill Scottish Cup Preview Special,"The team are back  as we bring you the first instalment of the nation's favourite bookie bashing show of 2020. The lads look ahead to this weekend's Scottish Cup ties with the big boys now entering the competition as there's discussion on where the upsets might be following an eventful winter period on and off the park for some of Scotland's biggest clubs.

Plus #SlaneySocial is back with the man himself reading out the questions for the panel from our audience.",Open Goal,"['open goal', 'si ferry', 'Paul slane', 'Paul slane tennents', 'William hill', 'rangers', 'rangers goals', 'celtic v rangers', 'Steven gerrard', 'neil lennon', 'Katic goal', 'celtic', 'rangers songs', 'rangers fans', 'celtic fans', 'celtic songs', 'spfl', 'scottish cup', 'aberdeen', 'frank mcavennie', 'hearts', 'hibs', 'stendel', 'scottish football']",24984,221,0,18,0 days 00:30:43,00:30:43
mNCoBFy6MSQ,2020-01-14T17:12:12Z,UCArk93C2pbOvkv6jWz-3kAg,"Keeping the Ball on the Ground |Selling out the Hydro, Celtic v Rangers Review, More Drama at Hearts","SUBSCRIBE - https://bit.ly/2QGY26R

The boys are back fresh from their winter break and are chomping at the bit to get stuck into some of the biggest talking points that have developed over the festive weeks.",Open Goal,"['open goal', 'si ferry', 'Paul slane', 'Kevin kyle', 'celtic', 'simon ferry', 'celtic rangers goals', 'celtic fans', 'celtic goals', 'spfl', 'scottish cup', 'Scottish Cup highlights', 'aberdeen', 'hibs', 'hearts', 'rangers', 'morelos', 'podcast', 'football funny', 'Peter crouch podcast', 'comedy', 'rangers fans', 'rangers songs', 'rangers goals', 'Steven gerrard', 'klimala', 'neil lennon', 'dubai', 'rangers tv', 'celtic tv', 'Partick thistle', 'stenhousemuir', 'dundee united']",51683,470,0,45,0 days 00:55:53,00:55:53
clveOc9abNo,2020-01-13T17:00:08Z,UCArk93C2pbOvkv6jWz-3kAg,"Si Ferry Meets... Colin Hendry | Premier League Champions w/ Blackburn, Rangers & Scotland Captaincy","SUBSCRIBE - https://bit.ly/2QGY26R

Si is joined by Braveheart himself for the opening episode of 2020 as Colin Hendry discusses his eventful career which saw him clinch an historic Premier League title with Blackburn Rovers, win a treble with his boyhood heroes Rangers and also Captain Scotland at the country's last major tournament against the Brazilian superstars at France '98.",Open Goal,"['open goal', 'si ferry', 'Colin hendry', 'rangers', 'rangers dubai', 'rangers tv', 'Steven gerrard', 'rangers v celtic 2-1', 'katic', 'kent', 'morelos', 'Paul slane', 'blackburn rovers', 'ronaldo', 'brazil', 'world cup', 'scotland', 'premier league', 'premier league world', 'dick advocaat', 'kenny dalglish', 'man utd', 'blackburn champions', 'rangers fans', 'rangers goals', 'rangers songs', 'ewood park', 'championship', 'Tony mowbray', 'football funny', 'ibrox']",29055,209,0,35,0 days 01:16:51,01:16:51
hXNRZkbVcjc,2023-10-16T13:21:35Z,UCArk93C2pbOvkv6jWz-3kAg,🤣 WHAT FOOTBALLER HAS THE MOST PUBES YOU'VE SEEN? Slaney Hilarious Answer #Celtic #Football #Funny,"✅ SUBSCRIBE TO OPEN GOAL YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

Slaney answers Si Ferry's dressing room question very honestly...",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'slaney', 'Paul slane', 'cha du ri', 'celtic', 'celtic fc', 'celtic tv', 'Brendan rodgers', 'interview', 'Scott brown', 'henrik larsson', 'celtic park', 'celtic fans', 'kyogo', 'maeda', 'hatate', 'palma', 'abada', 'oh', 'yang', 'jota', 'Chris sutton', 'ally mccoist', 'undr the cosh', 'talksport', 'champions league', 'spfl', 'goals', 'highlights', 'Joe hart', 'callum mcgregor', 'holm', 'rangers', 'clement', 'ange postecoglou', 'hibs', 'hearts', 'aberdeen', 'scotland', 'euro 2024', 'Steve clarke', 'Andy robertson', 'John mcginn', 'tubes golf', 'f2']",4801,136,0,6,0 days 00:00:34,00:00:34
jJaGuQb9UhM,2023-10-13T15:53:46Z,UCArk93C2pbOvkv6jWz-3kAg,MCTOMINAY 'GOAL' CONTROVERSY AS SCOTLAND LOSE TO SPAIN | Right In The Coupon,"✅ SUBSCRIBE TO OPEN GOAL YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

We were so close! The lads discuss last night's defeat to Spain with plenty to talk about as Scotland held their own against one of the world's best!

#Scotland #ESPCO #Football",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'scotland', 'spain', '2-0', 'Scott mctominay', 'referee', 'VAR', 'goal', 'highlights', 'viaplay', 'Steve clarke', 'Andy robertson', 'Ryan porteous', 'Aaron hickey', 'lyndon dykes', 'John mcginn', 'che adams', 'flower of scotland', 'tartan army', 'rodri', 'euro 2024', 'James mcfadden', 'keeping the ball on the ground', 'podcast', 'football', 'Barry ferguson', 'tubes golf', 'undr the cosh', 'ally mccoist', 'talksport', 'Paul slane', 'slaney', 'celtic', 'rangers', 'old firm', 'spfl', 'Brendan rodgers', 'Kevin muscat', 'mulgrew', 'f2']",34436,416,0,105,0 days 00:51:37,00:51:37
QpgqhZCv4jQ,2023-10-09T14:50:19Z,UCArk93C2pbOvkv6jWz-3kAg,WHO WILL THE NEXT RANGERS MANAGER BE? EDINBURGH DERBY + SCOTLAND | Keeping The Ball On The Ground,"⚽️🏴󠁧󠁢󠁳󠁣󠁴󠁿🎤 GET TICKETS FOR OPEN GOAL LIVE WITH GARRY O""CONNOR FOLLOWED BY SPAIN VS SCOTLAND! ➡️ https://skiddle.com/e/36677664

✅ SUBSCRIBE TO OPEN GOAL YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

Rangers search for a new Manager continues as the boys discuss the rumoured leading candidates. The lads also look back on a 2-2 thriller at Tynecastle between Hearts and Hibs as well as look ahead to a massive week for the Scotland National Team with qualification a possibility if we can gain a point from footballing giants Spain.

#Football #Rangers #Scotland",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'Paul slane', 'slaney', 'celtic', 'Brendan rodgers', 'palma', 'hatate', 'maeda', 'kyogo', 'kilmarnock', '3-1', 'VAR', 'Joe hart', 'live stream', 'spfl', 'highlights', 'goals', 'Rangers', 'Michael beale', 'Kevin muscat', 'Scott parker', 'rangers manager', 'talksport', 'ally mccoist', 'dessers', 'tavernier', 'kris boyd', 'Chris sutton', 'sky sports', 'lammers', 'sima', 'st mirren', 'Steven davis', 'Alex rae', 'edinburgh derby', 'hibs', 'hibernian', 'hearts', 'heart of midlothian', 'youan', 'Alex lowry', 'aberdeen', 'scotland', 'Steve clarke', 'spain']",60718,575,0,207,0 days 01:50:55,01:50:55
KCe6KabxmHw,2023-10-05T18:51:17Z,UCArk93C2pbOvkv6jWz-3kAg,CELTIC BEATEN BY LAZIO IN FINAL SECONDS + EDINBURGH DERBY PREVIEW | Right In The Coupon,"⚽️🏴󠁧󠁢󠁳󠁣󠁴󠁿🎤 GET TICKETS FOR OPEN GOAL LIVE WITH GARRY O""CONNOR FOLLOWED BY SPAIN VS SCOTLAND! ➡️ https://skiddle.com/e/36677664

✅ SUBSCRIBE TO OPEN GOAL YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

🎮 FOLLOW US ON TWITCH - https://t.co/r9uCq5NOCG

This time it was Celtic's turn to be on the receiving end of last-minute heartache as Lazio snatched all 3 points in Champions League Matchday 2. The lads also look ahead to this Saturday's Edinburgh Derby between Hearts and Hibs as well as discuss Rangers ongoing Managerial search.

#Football #Celtic #ChampionsLeague",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'celtic', 'lazio', 'kyogo', 'kyogo furuhashi', 'palma', 'VAR', 'Celtic park', 'champions league', 'pedro', '2-1', 'spfl', 'goals', 'highlights', 'rangers', 'limassol', 'cyprus', 'Brendan rodgers', 'Joe hart', 'hatate', 'Michael beale', 'Steven davis', 'frank lampard', 'europa league', 'tavernier', 'sima', 'dessers', 'keeping the ball on the ground', 'slaney', 'Andy halliday', 'Barry ferguson', 'aberdeen', 'hearts', 'hibs', 'hibernian', 'Martin boyle', 'mcgeady', 'Charlie mulgrew', 'kris boyd', 'chris sutton', 'tnt sports', 'f2', 'aris Limassol']",43660,387,0,146,0 days 01:14:46,01:14:46
RgWM42ArIwQ,2023-10-02T16:00:18Z,UCArk93C2pbOvkv6jWz-3kAg,MICHAEL BEALE SACKED BY RANGERS | Keeping The Ball On The Ground,"⚽️🏴󠁧󠁢󠁳󠁣󠁴󠁿🎤 GET TICKETS FOR OPEN GOAL LIVE WITH GARRY O""CONNOR FOLLOWED BY SPAIN VS SCOTLAND! ➡️ https://skiddle.com/e/36677664

✅ SUBSCRIBE TO OPEN GOAL YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

Michael Beale's time is up at Rangers following their 3-1 defeat to Aberdeen at Ibrox. The lads discuss the current situation at Ibrox as well as look ahead to another big week in Europe for Celtic, Aberdeen and Rangers.

#Football #Podcast #Rangers",Open Goal,"['open goal', 'si ferry']",68299,752,0,171,0 days 01:29:15,01:29:15
